order_id,order_type,cust_id,order_date,delivery_date,tot_units,displayed_selling_price_per_unit,total_amount_paid,product_id,delivery_person_id,payment_type,delivery_pincode
10000000750,buy,10000003,2020-07-23,2020-07-30,1,67500,64800,12349,1000003,credit,500001
10000000751,buy,10000001,2020-07-23,2020-07-24,7,1440,9072,12345,1000009,credit,400001
10000000752,buy,10000007,2020-07-24,2020-07-28,1,1335,1214,12345,1000003,credit,500001
10000000753,buy,10000013,2020-07-24,2020-07-25,10,760,7220,12347,1000004,debit,400001
10000000754,buy,10000010,2020-07-24,2020-08-02,1,73500,72030,12349,1000002,credit,400001
10000000755,buy,10000007,2020-07-24,2020-07-30,8,1350,10256,12345,1000009,credit,400001
10000000756,buy,10000007,2020-07-25,2020-07-27,1,79200,72864,12346,1000003,credit,500001
10000000757,buy,10000010,2020-07-25,2020-07-29,10,913,8580,12348,1000003,netbanking,500001
10000000758,buy,10000011,2020-07-26,2020-08-01,3,1485,4143,12345,1000005,credit,700001
10000000759,buy,10000008,2020-07-26,2020-07-29,4,69600,264480,12346,1000004,debit,400001
10000000760,buy,10000002,2020-07-26,2020-07-30,7,65250,447615,12349,1000001,debit,560001
10000000761,buy,10000001,2020-07-26,2020-07-30,5,66000,313500,12349,1000010,credit,600001
10000000761,return,10000001,2020-08-01,2020-08-07,5,66000,-313500,12349,1000010,credit,600001
10000000762,buy,10000010,2020-07-27,2020-08-06,3,71250,203061,12349,1000001,debit,560001
10000000763,buy,10000013,2020-07-27,2020-07-28,6,1470,8640,12345,1000003,cash,500001
10000000764,buy,10000010,2020-07-27,2020-07-30,4,76800,291840,12346,1000003,credit,500001
10000000765,buy,10000007,2020-07-27,2020-08-03,7,1410,8981,12345,1000008,debit,110001
10000000766,buy,10000006,2020-07-28,2020-07-30,10,776,7060,12347,1000007,netbanking,700001
10000000767,buy,10000012,2020-07-28,2020-08-04,2,1320,2508,12345,1000002,credit,400001
10000000768,buy,10000012,2020-07-29,2020-08-01,5,69600,313200,12346,1000009,netbanking,400001
10000000769,buy,10000001,2020-07-29,2020-08-06,5,784,3720,12347,1000005,cash,700001
10000000770,buy,10000008,2020-07-30,2020-08-06,8,697,5352,12350,1000009,netbanking,400001
10000000771,buy,10000006,2020-07-30,2020-08-02,2,1230,2336,12345,1000004,debit,400001
10000000772,buy,10000012,2020-07-30,2020-08-01,6,67500,380700,12349,1000002,credit,400001
10000000773,buy,10000014,2020-07-30,2020-08-05,10,714,6640,12350,1000002,debit,400001
10000000774,buy,10000014,2020-07-30,2020-08-08,8,680,4944,12350,1000003,netbanking,500001
10000000775,buy,10000009,2020-07-30,2020-08-07,4,1275,4996,12345,1000008,debit,110001
10000000776,buy,10000001,2020-07-31,2020-08-10,3,72000,198720,12346,1000010,credit,600001
10000000776,return,10000001,2020-08-12,2020-08-22,3,72000,-198720,12346,1000010,credit,600001
10000000777,buy,10000013,2020-07-31,2020-08-06,3,66750,184230,12349,1000002,debit,400001
10000000778,buy,10000007,2020-08-01,2020-08-09,2,913,1734,12348,1000003,cash,500001
10000000779,buy,10000013,2020-08-01,2020-08-04,5,76800,360960,12346,1000003,netbanking,500001
10000000780,buy,10000007,2020-08-01,2020-08-04,7,1365,8596,12345,1000005,cash,700001
10000000781,buy,10000006,2020-08-02,2020-08-11,8,77600,595968,12346,1000005,debit,700001
10000000782,buy,10000012,2020-08-02,2020-08-11,10,1012,9100,12348,1000009,cash,400001
10000000783,buy,10000004,2020-08-02,2020-08-06,4,70500,276360,12349,1000001,cash,560001
10000000784,buy,10000001,2020-08-03,2020-08-08,1,1350,1228,12345,1000001,cash,560001
10000000785,buy,10000002,2020-08-03,2020-08-11,7,1380,8981,12345,1000005,credit,700001
10000000786,buy,10000006,2020-08-03,2020-08-06,7,1200,7560,12345,1000010,debit,600001
10000000787,buy,10000009,2020-08-03,2020-08-11,3,765,2226,12350,1000009,debit,400001
10000000788,buy,10000001,2020-08-03,2020-08-12,10,979,9690,12348,1000003,netbanking,500001
10000000789,buy,10000014,2020-08-04,2020-08-13,8,957,7040,12348,1000005,debit,700001
10000000790,buy,10000011,2020-08-04,2020-08-06,2,720,1338,12347,1000006,netbanking,400001
10000000791,buy,10000005,2020-08-04,2020-08-10,6,69750,410130,12349,1000005,debit,700001
10000000792,buy,10000004,2020-08-04,2020-08-09,5,60000,270000,12349,1000010,cash,600001
10000000793,buy,10000006,2020-08-04,2020-08-08,5,1365,6275,12345,1000006,cash,400001
10000000794,buy,10000012,2020-08-05,2020-08-09,7,720,4788,12347,1000004,debit,400001
10000000795,buy,10000001,2020-08-05,2020-08-07,5,1380,6485,12345,1000007,debit,700001
10000000796,buy,10000012,2020-08-05,2020-08-07,6,1245,7020,12345,1000007,debit,700001
10000000797,buy,10000009,2020-08-05,2020-08-14,8,1067,7760,12348,1000010,netbanking,600001
10000000798,buy,10000014,2020-08-06,2020-08-14,6,74400,419616,12346,1000003,netbanking,500001
10000000799,buy,10000006,2020-08-06,2020-08-12,5,64800,291600,12346,1000009,cash,400001
10000000800,buy,10000002,2020-08-06,2020-08-15,6,720,4272,12347,1000005,debit,700001
10000000801,buy,10000003,2020-08-06,2020-08-07,9,712,6084,12347,1000001,debit,560001
10000000802,buy,10000012,2020-08-07,2020-08-10,10,990,9800,12348,1000005,cash,700001
10000000803,buy,10000007,2020-08-07,2020-08-16,2,1320,2428,12345,1000002,credit,400001
10000000804,buy,10000013,2020-08-07,2020-08-09,3,712,1986,12347,1000006,credit,400001
10000000805,buy,10000009,2020-08-07,2020-08-15,5,72000,349200,12349,1000003,credit,500001
10000000806,buy,10000008,2020-08-08,2020-08-10,4,784,3008,12347,1000001,netbanking,560001
10000000807,buy,10000004,2020-08-08,2020-08-13,1,69000,66930,12349,1000001,debit,560001
10000000808,buy,10000014,2020-08-08,2020-08-17,1,833,783,12350,1000006,credit,400001
10000000809,buy,10000010,2020-08-08,2020-08-12,6,75200,437664,12346,1000006,cash,400001
10000000810,buy,10000004,2020-08-09,2020-08-11,6,913,4926,12348,1000009,credit,400001
10000000811,buy,10000012,2020-08-09,2020-08-16,1,664,637,12347,1000010,debit,600001
10000000812,buy,10000002,2020-08-10,2020-08-16,7,1335,9156,12345,1000002,netbanking,400001
10000000813,buy,10000007,2020-08-10,2020-08-20,4,77600,294880,12346,1000003,credit,500001
10000000814,buy,10000009,2020-08-10,2020-08-17,2,1470,2880,12345,1000009,netbanking,400001
10000000815,buy,10000001,2020-08-10,2020-08-11,6,773,4266,12350,1000006,debit,400001
10000000816,buy,10000011,2020-08-11,2020-08-17,6,73500,432180,12349,1000009,credit,400001
10000000817,buy,10000007,2020-08-11,2020-08-17,4,1440,5296,12345,1000006,cash,400001
10000000818,buy,10000009,2020-08-12,2020-08-17,3,833,2424,12350,1000004,credit,400001
10000000819,buy,10000008,2020-08-12,2020-08-17,3,75200,205296,12346,1000004,debit,400001
10000000820,buy,10000001,2020-08-12,2020-08-16,5,68800,323360,12346,1000009,netbanking,400001
10000000821,buy,10000006,2020-08-12,2020-08-17,10,990,9400,12348,1000002,debit,400001
10000000822,buy,10000007,2020-08-13,2020-08-21,9,776,6840,12347,1000001,credit,560001
10000000823,buy,10000004,2020-08-13,2020-08-17,3,63750,185511,12349,1000009,cash,400001
10000000824,buy,10000012,2020-08-14,2020-08-18,7,720,4585,12347,1000009,cash,400001
10000000825,buy,10000013,2020-08-14,2020-08-17,8,640,4608,12347,1000002,credit,400001
10000000826,buy,10000007,2020-08-14,2020-08-21,7,1410,9079,12345,1000010,debit,600001
10000000827,buy,10000011,2020-08-15,2020-08-17,6,1305,7122,12345,1000008,debit,110001
10000000828,buy,10000009,2020-08-15,2020-08-25,2,705,1352,12350,1000009,cash,400001
10000000829,buy,10000009,2020-08-15,2020-08-22,1,720,669,12347,1000009,debit,400001
10000000830,buy,10000001,2020-08-15,2020-08-16,7,1245,8274,12345,1000010,credit,600001
10000000831,buy,10000003,2020-08-16,2020-08-19,5,76800,360960,12346,1000008,credit,110001
10000000832,buy,10000009,2020-08-16,2020-08-18,7,728,4886,12347,1000001,cash,560001
10000000833,buy,10000014,2020-08-16,2020-08-23,4,968,3832,12348,1000006,debit,400001
10000000834,buy,10000012,2020-08-16,2020-08-20,3,79200,216216,12346,1000008,netbanking,110001
10000000835,buy,10000004,2020-08-17,2020-08-21,5,1012,4755,12348,1000001,credit,560001
10000000836,buy,10000004,2020-08-17,2020-08-24,9,71250,577125,12349,1000010,debit,600001
10000000837,buy,10000009,2020-08-17,2020-08-22,10,1335,12810,12345,1000010,netbanking,600001
10000000837,return,10000009,2020-08-24,2020-08-28,10,1335,-12810,12345,1000010,netbanking,600001
10000000838,buy,10000001,2020-08-17,2020-08-22,2,1200,2280,12345,1000008,debit,110001
10000000839,buy,10000009,2020-08-18,2020-08-19,2,1215,2356,12345,1000007,credit,700001
10000000840,buy,10000009,2020-08-18,2020-08-22,6,64000,345600,12346,1000001,credit,560001
10000000841,buy,10000014,2020-08-18,2020-08-27,6,705,4056,12350,1000009,credit,400001
10000000842,buy,10000003,2020-08-18,2020-08-21,9,1078,9504,12348,1000010,netbanking,600001
10000000843,buy,10000009,2020-08-18,2020-08-23,10,70400,668800,12346,1000005,credit,700001
10000000844,buy,10000012,2020-08-19,2020-08-26,9,696,5949,12347,1000006,debit,400001
10000000845,buy,10000010,2020-08-19,2020-08-28,6,640,3648,12347,1000002,cash,400001
10000000846,buy,10000011,2020-08-19,2020-08-28,3,768,2073,12347,1000004,credit,400001
10000000847,buy,10000001,2020-08-20,2020-08-28,4,935,3664,12348,1000009,cash,400001
10000000848,buy,10000005,2020-08-20,2020-08-21,10,697,6550,12350,1000002,netbanking,400001
10000000849,buy,10000004,2020-08-20,2020-08-29,3,756,2061,12350,1000008,credit,110001
10000000849,return,10000004,2020-08-30,2020-09-04,3,756,-2061,12350,1000008,credit,110001
10000000850,buy,10000014,2020-08-20,2020-08-21,2,880,1724,12348,1000005,debit,700001
10000000851,buy,10000013,2020-08-21,2020-08-28,1,773,734,12350,1000009,credit,400001
10000000852,buy,10000001,2020-08-21,2020-08-28,5,640,3040,12347,1000003,cash,500001
10000000853,buy,10000010,2020-08-21,2020-08-29,3,60000,169200,12349,1000009,credit,400001
10000000854,buy,10000005,2020-08-21,2020-08-26,9,752,6624,12347,1000010,netbanking,600001
10000000855,buy,10000009,2020-08-22,2020-08-27,2,72000,132480,12349,1000009,cash,400001
10000000855,return,10000009,2020-08-28,2020-09-07,2,72000,-132480,12349,1000009,cash,400001
10000000856,buy,10000010,2020-08-22,2020-08-29,5,64500,309600,12349,1000006,netbanking,400001
10000000857,buy,10000002,2020-08-22,2020-08-28,10,946,8890,12348,1000006,debit,400001
10000000858,buy,10000005,2020-08-23,2020-08-27,1,728,720,12347,1000009,netbanking,400001
10000000859,buy,10000009,2020-08-23,2020-08-26,6,68800,400416,12346,1000002,cash,400001
10000000860,buy,10000012,2020-08-23,2020-09-02,9,1320,10809,12345,1000002,credit,400001
10000000861,buy,10000006,2020-08-23,2020-08-29,8,688,5448,12350,1000007,credit,700001
10000000862,buy,10000010,2020-08-24,2020-09-01,10,990,9500,12348,1000001,credit,560001
10000000863,buy,10000004,2020-08-24,2020-08-27,3,664,1872,12347,1000005,debit,700001
10000000864,buy,10000003,2020-08-24,2020-08-29,1,722,685,12350,1000006,netbanking,400001
10000000865,buy,10000002,2020-08-25,2020-08-30,4,1290,4900,12345,1000002,credit,400001
10000000866,buy,10000014,2020-08-25,2020-08-31,2,73600,139840,12346,1000003,credit,500001
10000000867,buy,10000007,2020-08-25,2020-08-30,9,1350,11178,12345,1000003,cash,500001
10000000868,buy,10000011,2020-08-26,2020-09-04,4,79200,291456,12346,1000002,netbanking,400001
10000000868,return,10000011,2020-09-05,2020-09-13,4,79200,-291456,12346,1000002,netbanking,400001
10000000869,buy,10000007,2020-08-26,2020-09-03,2,1485,2880,12345,1000005,credit,700001
10000000870,buy,10000003,2020-08-27,2020-08-30,5,957,4685,12348,1000009,debit,400001
10000000871,buy,10000012,2020-08-27,2020-08-30,4,1275,5048,12345,1000005,credit,700001
10000000872,buy,10000010,2020-08-27,2020-08-29,7,1305,8855,12345,1000007,credit,700001
10000000873,buy,10000003,2020-08-27,2020-08-28,10,66000,646800,12349,1000003,cash,500001
10000000874,buy,10000009,2020-08-27,2020-08-29,8,69600,551232,12346,1000003,cash,500001
10000000875,buy,10000013,2020-08-28,2020-08-29,3,64500,191565,12349,1000002,debit,400001
10000000876,buy,10000010,2020-08-28,2020-09-07,8,67500,523800,12349,1000003,cash,500001
10000000877,buy,10000001,2020-08-28,2020-09-01,4,1395,5188,12345,1000010,netbanking,600001
10000000878,buy,10000003,2020-08-29,2020-09-02,4,990,3840,12348,1000008,netbanking,110001
10000000879,buy,10000014,2020-08-29,2020-09-06,4,64000,240640,12346,1000002,cash,400001
10000000880,buy,10000009,2020-08-29,2020-08-30,8,78400,602112,12346,1000001,cash,560001
10000000881,buy,10000011,2020-08-29,2020-09-08,2,773,1452,12350,1000009,debit,400001
10000000882,buy,10000004,2020-08-30,2020-09-04,6,946,5274,12348,1000004,debit,400001
10000000883,buy,10000009,2020-08-30,2020-09-02,3,704,1962,12347,1000010,credit,600001
10000000884,buy,10000002,2020-08-30,2020-09-08,10,1485,13360,12345,1000003,cash,500001
10000000885,buy,10000003,2020-08-31,2020-09-10,5,69750,327825,12349,1000001,cash,560001
10000000886,buy,10000010,2020-08-31,2020-09-05,8,63000,483840,12349,1000004,netbanking,400001
10000000887,buy,10000003,2020-09-01,2020-09-03,5,816,4035,12350,1000006,debit,400001
10000000888,buy,10000013,2020-09-01,2020-09-02,4,756,2748,12350,1000002,cash,400001
10000000889,buy,10000009,2020-09-01,2020-09-09,3,64000,188160,12346,1000007,debit,700001
10000000890,buy,10000006,2020-09-01,2020-09-06,7,1410,9177,12345,1000010,debit,600001
10000000891,buy,10000013,2020-09-01,2020-09-09,4,946,3480,12348,1000005,credit,700001
10000000892,buy,10000012,2020-09-02,2020-09-12,9,782,6966,12350,1000004,credit,400001
10000000893,buy,10000012,2020-09-02,2020-09-12,6,77600,446976,12346,1000007,netbanking,700001
10000000894,buy,10000009,2020-09-02,2020-09-05,3,1320,3918,12345,1000004,credit,400001
10000000895,buy,10000011,2020-09-03,2020-09-08,6,739,4254,12350,1000003,debit,500001
10000000896,buy,10000004,2020-09-03,2020-09-05,6,792,4464,12347,1000004,cash,400001
10000000897,buy,10000013,2020-09-03,2020-09-05,4,935,3588,12348,1000009,netbanking,400001
10000000898,buy,10000009,2020-09-04,2020-09-12,8,64800,497664,12346,1000005,netbanking,700001
10000000899,buy,10000003,2020-09-04,2020-09-07,8,731,5432,12350,1000004,credit,400001
10000000900,buy,10000001,2020-09-04,2020-09-10,3,76800,211968,12346,1000007,debit,700001
10000000901,buy,10000009,2020-09-05,2020-09-07,1,1290,1238,12345,1000002,credit,400001
10000000901,return,10000009,2020-09-07,2020-09-08,1,1290,-1238,12345,1000002,credit,400001
10000000902,buy,10000002,2020-09-05,2020-09-10,10,891,8010,12348,1000001,netbanking,560001
10000000903,buy,10000001,2020-09-05,2020-09-06,5,64800,291600,12346,1000008,netbanking,110001
10000000904,buy,10000003,2020-09-05,2020-09-14,2,79200,142560,12346,1000001,netbanking,560001
10000000905,buy,10000002,2020-09-05,2020-09-06,6,70500,418770,12349,1000004,cash,400001
10000000906,buy,10000006,2020-09-06,2020-09-09,3,1056,3009,12348,1000009,debit,400001
10000000907,buy,10000002,2020-09-06,2020-09-09,6,1290,7350,12345,1000010,credit,600001
10000000908,buy,10000005,2020-09-06,2020-09-08,7,799,5257,12350,1000010,credit,600001
10000000909,buy,10000001,2020-09-06,2020-09-11,4,70500,279180,12349,1000002,netbanking,400001
10000000910,buy,10000004,2020-09-07,2020-09-15,6,71200,401568,12346,1000002,credit,400001
10000000911,buy,10000003,2020-09-07,2020-09-09,2,1012,1882,12348,1000006,cash,400001
10000000912,buy,10000003,2020-09-07,2020-09-16,9,1067,9117,12348,1000007,cash,700001
10000000913,buy,10000007,2020-09-07,2020-09-10,9,752,6156,12347,1000006,cash,400001
10000000914,buy,10000011,2020-09-08,2020-09-18,4,841,3328,12350,1000006,netbanking,400001
10000000915,buy,10000013,2020-09-08,2020-09-11,7,697,4683,12350,1000010,debit,600001
10000000916,buy,10000004,2020-09-08,2020-09-16,8,70400,512512,12346,1000005,credit,700001
10000000917,buy,10000013,2020-09-08,2020-09-16,5,968,4400,12348,1000003,debit,500001
10000000918,buy,10000002,2020-09-08,2020-09-13,8,968,7200,12348,1000009,credit,400001
10000000919,buy,10000014,2020-09-09,2020-09-10,7,776,5208,12347,1000008,credit,110001
10000000920,buy,10000004,2020-09-09,2020-09-18,5,75200,364720,12346,1000007,cash,700001
10000000921,buy,10000002,2020-09-09,2020-09-16,3,67200,183456,12346,1000009,netbanking,400001
10000000922,buy,10000003,2020-09-09,2020-09-15,1,697,690,12350,1000001,cash,560001
10000000923,buy,10000005,2020-09-10,2020-09-17,9,69600,607608,12346,1000003,debit,500001
10000000924,buy,10000002,2020-09-10,2020-09-17,2,680,1224,12350,1000004,debit,400001
10000000925,buy,10000002,2020-09-10,2020-09-20,2,1275,2498,12345,1000010,debit,600001
10000000926,buy,10000006,2020-09-11,2020-09-14,5,1425,6765,12345,1000003,credit,500001
10000000927,buy,10000009,2020-09-11,2020-09-18,8,688,5056,12347,1000010,cash,600001
10000000928,buy,10000012,2020-09-11,2020-09-21,7,72800,463736,12346,1000007,debit,700001
10000000929,buy,10000010,2020-09-12,2020-09-16,5,664,3220,12347,1000001,cash,560001
10000000930,buy,10000013,2020-09-12,2020-09-17,9,63000,527310,12349,1000004,debit,400001
10000000931,buy,10000010,2020-09-12,2020-09-14,4,1001,3800,12348,1000005,credit,700001
10000000932,buy,10000014,2020-09-12,2020-09-22,8,68000,527680,12346,1000007,credit,700001
10000000932,return,10000014,2020-09-23,2020-09-29,8,68000,-527680,12346,1000007,credit,700001
10000000933,buy,10000005,2020-09-13,2020-09-20,8,74250,552416,12349,1000010,netbanking,600001
10000000934,buy,10000001,2020-09-13,2020-09-22,8,63000,493920,12349,1000009,cash,400001
10000000935,buy,10000001,2020-09-13,2020-09-22,5,880,4355,12348,1000007,debit,700001
10000000936,buy,10000004,2020-09-14,2020-09-20,9,1045,8550,12348,1000004,debit,400001
10000000937,buy,10000007,2020-09-14,2020-09-21,8,705,5408,12350,1000002,credit,400001
10000000938,buy,10000005,2020-09-14,2020-09-17,5,63750,296435,12349,1000005,cash,700001
10000000939,buy,10000014,2020-09-14,2020-09-18,7,1470,9772,12345,1000008,netbanking,110001
10000000940,buy,10000001,2020-09-14,2020-09-19,1,78400,73696,12346,1000001,credit,560001
10000000941,buy,10000001,2020-09-15,2020-09-18,9,73600,596160,12346,1000007,debit,700001
10000000942,buy,10000012,2020-09-15,2020-09-24,9,66400,585648,12346,1000008,debit,110001
10000000943,buy,10000012,2020-09-15,2020-09-18,4,688,2528,12350,1000009,credit,400001
10000000944,buy,10000013,2020-09-15,2020-09-23,4,736,2852,12347,1000002,netbanking,400001
10000000945,buy,10000009,2020-09-16,2020-09-26,8,768,5768,12347,1000003,debit,500001
10000000946,buy,10000005,2020-09-16,2020-09-21,4,833,3296,12350,1000010,cash,600001
10000000947,buy,10000010,2020-09-16,2020-09-21,9,1395,11673,12345,1000005,debit,700001
10000000948,buy,10000001,2020-09-17,2020-09-23,10,688,6260,12347,1000007,debit,700001
10000000949,buy,10000013,2020-09-17,2020-09-19,7,72800,473928,12346,1000004,debit,400001
10000000950,buy,10000008,2020-09-18,2020-09-24,2,705,1324,12350,1000004,debit,400001
10000000950,return,10000008,2020-09-26,2020-10-03,2,705,-1324,12350,1000004,debit,400001
10000000951,buy,10000004,2020-09-18,2020-09-23,4,71200,264864,12346,1000010,credit,600001
10000000952,buy,10000005,2020-09-18,2020-09-23,9,62250,554643,12349,1000005,netbanking,700001
10000000953,buy,10000002,2020-09-18,2020-09-28,10,748,7330,12350,1000006,cash,400001
10000000954,buy,10000014,2020-09-19,2020-09-28,8,935,7176,12348,1000001,credit,560001
10000000955,buy,10000005,2020-09-19,2020-09-23,3,816,2373,12350,1000002,cash,400001
10000000956,buy,10000003,2020-09-19,2020-09-20,1,69600,68208,12346,1000007,debit,700001
10000000957,buy,10000010,2020-09-19,2020-09-24,2,768,1396,12347,1000001,credit,560001
10000000958,buy,10000012,2020-09-20,2020-09-30,8,1440,11168,12345,1000002,credit,400001
10000000959,buy,10000011,2020-09-20,2020-09-25,7,1485,9457,12345,1000002,netbanking,400001
10000000960,buy,10000009,2020-09-20,2020-09-28,3,70500,209385,12349,1000004,cash,400001
10000000961,buy,10000007,2020-09-21,2020-09-28,10,1455,13530,12345,1000004,debit,400001
10000000962,buy,10000001,2020-09-21,2020-09-29,9,728,6021,12347,1000001,cash,560001
10000000963,buy,10000013,2020-09-21,2020-10-01,7,1410,9373,12345,1000006,netbanking,400001
10000000964,buy,10000009,2020-09-21,2020-09-22,10,79200,768240,12346,1000008,credit,110001
10000000964,return,10000009,2020-09-25,2020-09-28,10,79200,-768240,12346,1000008,credit,110001
10000000965,buy,10000004,2020-09-21,2020-09-25,7,824,5537,12350,1000001,credit,560001
10000000966,buy,10000009,2020-09-22,2020-09-30,7,68250,429975,12349,1000005,credit,700001
10000000967,buy,10000006,2020-09-22,2020-09-28,7,1305,9037,12345,1000003,debit,500001
10000000968,buy,10000006,2020-09-23,2020-09-28,8,60000,432000,12349,1000002,cash,400001
10000000969,buy,10000003,2020-09-23,2020-09-25,1,65250,63292,12349,1000010,netbanking,600001
10000000970,buy,10000010,2020-09-23,2020-10-03,10,1320,12010,12345,1000010,debit,600001
10000000971,buy,10000008,2020-09-23,2020-09-26,9,924,7731,12348,1000008,credit,110001
10000000972,buy,10000012,2020-09-23,2020-09-25,10,714,6990,12350,1000010,cash,600001
10000000973,buy,10000004,2020-09-24,2020-09-27,4,68800,269696,12346,1000007,cash,700001
10000000974,buy,10000003,2020-09-24,2020-09-27,10,73600,721280,12346,1000007,cash,700001
10000000975,buy,10000002,2020-09-25,2020-09-28,4,680,2584,12347,1000006,cash,400001
10000000976,buy,10000003,2020-09-25,2020-10-01,2,799,1454,12350,1000009,cash,400001
10000000977,buy,10000009,2020-09-25,2020-10-02,9,1078,9603,12348,1000001,debit,560001
10000000978,buy,10000001,2020-09-25,2020-10-02,4,768,2824,12347,1000009,netbanking,400001
10000000978,return,10000001,2020-10-02,2020-10-10,4,768,-2824,12347,1000009,netbanking,400001
10000000979,buy,10000007,2020-09-26,2020-09-29,3,722,2013,12350,1000008,credit,110001
10000000980,buy,10000005,2020-09-26,2020-10-03,2,72750,144044,12349,1000006,debit,400001
10000000981,buy,10000012,2020-09-27,2020-10-05,9,1045,8838,12348,1000006,debit,400001
10000000982,buy,10000004,2020-09-27,2020-10-01,3,1455,4101,12345,1000007,credit,700001
10000000983,buy,10000002,2020-09-27,2020-10-03,3,731,2169,12350,1000004,netbanking,400001
10000000984,buy,10000011,2020-09-27,2020-09-30,5,1440,6620,12345,1000005,cash,700001
10000000985,buy,10000013,2020-09-28,2020-10-02,4,60000,220800,12349,1000008,netbanking,110001
10000000986,buy,10000010,2020-09-28,2020-10-06,1,957,937,12348,1000005,cash,700001
10000000987,buy,10000007,2020-09-28,2020-09-29,8,69750,535680,12349,1000005,debit,700001
10000000988,buy,10000011,2020-09-28,2020-10-04,9,765,6678,12350,1000010,credit,600001
10000000988,return,10000011,2020-10-05,2020-10-14,9,765,-6678,12350,1000010,credit,600001
10000000989,buy,10000010,2020-09-29,2020-10-08,6,1012,5886,12348,1000006,netbanking,400001
10000000990,buy,10000004,2020-09-29,2020-10-07,6,1034,6078,12348,1000010,cash,600001
10000000991,buy,10000002,2020-09-29,2020-10-07,10,66400,624160,12346,1000006,credit,400001
10000000992,buy,10000004,2020-09-29,2020-10-05,6,78400,428064,12346,1000009,credit,400001
10000000993,buy,10000009,2020-09-30,2020-10-02,3,64800,184680,12346,1000008,netbanking,110001
10000000994,buy,10000012,2020-09-30,2020-10-08,9,784,6345,12347,1000005,netbanking,700001
10000000995,buy,10000001,2020-09-30,2020-10-03,5,957,4545,12348,1000009,credit,400001
10000000996,buy,10000009,2020-10-01,2020-10-06,6,712,3930,12347,1000006,netbanking,400001
10000000996,return,10000009,2020-10-06,2020-10-17,6,712,-3930,12347,1000006,netbanking,400001
10000000997,buy,10000001,2020-10-01,2020-10-03,4,782,2812,12350,1000005,cash,700001
10000000998,buy,10000006,2020-10-01,2020-10-03,6,74250,436590,12349,1000001,credit,560001
10000000999,buy,10000001,2020-10-01,2020-10-07,3,946,2637,12348,1000007,netbanking,700001
10000001000,buy,10000001,2020-10-01,2020-10-03,9,61500,520290,12349,1000005,cash,700001
